source,target,value
Ethan Coon,src/contrib/keyes/ex15.c,0.77
Ethan Coon,src/dm/examples/tests/ex1.c,0.63
Ethan Coon,src/dm/examples/tests/ex11.c,0.89
Ethan Coon,src/dm/examples/tests/ex12.c,0.92
Ethan Coon,src/dm/examples/tests/ex14.c,0.63
Ethan Coon,src/dm/examples/tests/ex15.c,0.67
Ethan Coon,src/dm/examples/tests/ex16.c,1.87
Ethan Coon,src/dm/examples/tests/ex17.c,1.81
Ethan Coon,src/dm/examples/tests/ex18.c,0.63
Ethan Coon,src/dm/examples/tests/ex19.c,1.63
Ethan Coon,src/dm/examples/tests/ex2.c,1.6
Ethan Coon,src/dm/examples/tests/ex21.c,0.5
Ethan Coon,src/dm/examples/tests/ex22.c,0.73
Ethan Coon,src/dm/examples/tests/ex23.c,1.33
Ethan Coon,src/dm/examples/tests/ex24.c,0.89
Ethan Coon,src/dm/examples/tests/ex25.c,0.85
Ethan Coon,src/dm/examples/tests/ex26.c,0.84
Ethan Coon,src/dm/examples/tests/ex27.c,0.5
Ethan Coon,src/dm/examples/tests/ex28.c,0.99
Ethan Coon,src/dm/examples/tests/ex3.c,0.93
Ethan Coon,src/dm/examples/tests/ex31.c,0.9
Ethan Coon,src/dm/examples/tests/ex32.c,1.74
Ethan Coon,src/dm/examples/tests/ex33.c,1.33
Ethan Coon,src/dm/examples/tests/ex35.c,0.5
Ethan Coon,src/dm/examples/tests/ex36.c,5.87
Ethan Coon,src/dm/examples/tests/ex4.c,0.67
Ethan Coon,src/dm/examples/tests/ex5.c,0.92
Ethan Coon,src/dm/examples/tests/ex6.c,0.67
Ethan Coon,src/dm/examples/tests/ex8.c,0.67
Ethan Coon,src/dm/examples/tests/ex9.c,0.81
Ethan Coon,src/dm/examples/tutorials/ex1.c,0.67
Ethan Coon,src/dm/examples/tutorials/ex10.c,0.9
Ethan Coon,src/dm/examples/tutorials/ex11f90.F,3.71
Ethan Coon,src/dm/examples/tutorials/ex12.c,0.67
Ethan Coon,src/dm/examples/tutorials/ex2.c,0.67
Ethan Coon,src/dm/examples/tutorials/ex3.c,0.67
Amlan Barua,include/petscmat.h,0.93
Amlan Barua,src/mat/examples/tests/ex143.c,1.38
xuemin,src/ksp/ksp/impls/ngmres/ngmres.c,14.25
Gwynneth Davidoff,src/ts/examples/tutorials/ex2.c,0.83
Kerry Stevens,src/mat/impls/aij/seq/aij.c,4.0
Kerry Stevens,src/sys/objects/pinit.c,0.92
Kerry Stevens,src/vec/vec/impls/seq/seqpthread/vecpthread.c,4.92
Kerry Stevens,src/vec/vec/examples/tutorials/ex1.c,0.89
Kerry Stevens,src/mat/examples/tutorials/makefile,1.94
Kerry Stevens,src/vec/vec/impls/seq/bvec1.c,0.39
Kerry Stevens,src/vec/vec/impls/seq/bvec2.c,0.89
Kerry Stevens,src/vec/vec/impls/seq/makefile,0.89
Dahai Guo,src/mat/impls/baij/seq/bstream/bstream.c,8.46
Dahai Guo,src/mat/impls/sbaij/seq/sbstream/sbstrmfact.c,4.74
Dahai Guo,src/mat/impls/sbaij/mpi/makefile,0.82
Dahai Guo,src/mat/impls/sbaij/seq/makefile,0.87
Dahai Guo,src/mat/impls/baij/mpi/makefile,0.82
hzhang,src/snes/examples/tutorials/output/ex19_10.out,0.61
hzhang,src/snes/examples/tutorials/output/ex19_7.out,0.61
hzhang,src/snes/examples/tutorials/output/ex19_9.out,0.61
Matthew Knepley,config/PETSc/packages/hdf5.py,0.83
Matthew Knepley,include/petscmath.h,0.62
Matthew Knepley,include/petscerror.h,2.53
Matthew Knepley,src/mat/impls/dense/seq/dense.c,0.61
Matthew Knepley,src/mat/impls/aij/seq/aijfact.c,0.67
Matthew Knepley,src/dm/da/utils/dm.c,0.61
Matthew Knepley,src/mat/impls/aij/mpi/mumps/mumps.c,1.89
Matthew Knepley,src/vec/vec/examples/tutorials/makefile,0.93
Matthew Knepley,include/petscmat.h,0.63
Matthew Knepley,src/mat/interface/matrix.c,1.71
Matthew Knepley,config/PETSc/packages/Scotch.py,3.7
Matthew Knepley,src/sys/objects/ftn-custom/makefile,0.99
Matthew Knepley,src/mat/interface/matnull.c,0.52
Matthew Knepley,src/mat/impls/aij/seq/aij.h,0.62
Matthew Knepley,src/mat/impls/dense/seq/dense.h,0.55
Matthew Knepley,src/ksp/pc/impls/asa/asa.c,14.94
Matthew Knepley,config/builder.py,8.04
Matthew Knepley,src/dm/mesh/examples/tutorials/watson.cxx,5.98
Matthew Knepley,src/ksp/pc/impls/ml/ml.c,1.0
Matthew Knepley,config/packages/ExodusII.py,0.94
Matthew Knepley,src/vec/vec/impls/mpi/pdvec.c,2.69
Matthew Knepley,config/PETSc/packages/NetCDF.py,1.3
Matthew Knepley,config/PETSc/packages/ml.py,2.33
Matthew Knepley,config/PETSc/packages/SuperLU.py,5.13
Matthew Knepley,config/PETSc/packages/Jostle.py,1.42
Matthew Knepley,config/PETSc/packages/MUMPS.py,2.47
Matthew Knepley,config/PETSc/packages/P3Dlib.py,1.76
Matthew Knepley,config/PETSc/packages/PARTY.py,1.63
Matthew Knepley,config/PETSc/packages/PLAPACK.py,4.22
Matthew Knepley,config/PETSc/packages/Prometheus.py,7.78
Matthew Knepley,config/PETSc/packages/SCALAPACK.py,7.8
Matthew Knepley,config/PETSc/packages/Suggar.py,2.46
Matthew Knepley,config/PETSc/packages/SuperLU_DIST.py,5.24
Matthew Knepley,config/PETSc/packages/babel.py,2.13
Matthew Knepley,config/PETSc/packages/blacs.py,3.33
Matthew Knepley,config/PETSc/packages/blopex.py,2.33
Matthew Knepley,config/PETSc/packages/ccafe.py,2.5
Matthew Knepley,config/PETSc/packages/cproto.py,2.43
Matthew Knepley,config/PETSc/packages/expat.py,1.63
Matthew Knepley,config/PETSc/packages/fftw.py,3.02
Matthew Knepley,config/PETSc/packages/mpe.py,2.52
Matthew Knepley,config/PETSc/packages/pARMS.py,2.33
Matthew Knepley,config/PETSc/packages/spai.py,2.92
Matthew Knepley,config/PETSc/packages/spooles.py,2.33
Matthew Knepley,config/PETSc/packages/sprng.py,2.52
Matthew Knepley,config/PETSc/packages/sowing.py,4.05
Matthew Knepley,config/PETSc/packages/lgrind.py,2.61
Matthew Knepley,config/PETSc/packages/c2html.py,5.1
Matthew Knepley,config/PETSc/packages/papi.py,1.63
Matthew Knepley,config/PETSc/packages/petsc4py.py,3.6
tmunson,src/ksp/ksp/impls/cg/stcg/stcg.c,1.81
tmunson,include/petscksp.h,0.83
tmunson,src/ksp/ksp/impls/cg/makefile,0.87
tmunson,src/ksp/ksp/impls/qcg/qcg.c,2.59
tmunson,src/ksp/ksp/interface/dlregisksp.c,0.33
Dinesh Kaushik,config/PETSc/packages/Suggar.py,1.48
Dinesh Kaushik,src/ts/examples/tests/ex4.c,0.87
Dinesh Kaushik,src/contrib/dvr/dvr.F,4.24
Dinesh Kaushik,src/contrib/dvr/makefile,1.46
Dinesh Kaushik,src/vec/impls/mpi/pdvec.c,0.93
Dinesh Kaushik,src/sys/src/objects/init.c,0.89
Dinesh Kaushik,src/vec/impls/seq/bvec2.c,0.93
Dinesh Kaushik,bmake/rs6000_64/buildtest,0.48
Dinesh Kaushik,python/PETSc/Configure.py,0.96
Dinesh Kaushik,src/dm/da/src/gr2.c,0.71
Dinesh Kaushik,bmake/common/variables,1.79
Dinesh Kaushik,src/dm/da/src/makefile,0.82
Dinesh Kaushik,src/sles/examples/tutorials/ex31.c,1.0
Dinesh Kaushik,src/sys/src/viewer/impls/makefile,0.95
Dinesh Kaushik,src/vec/utils/makefile,0.82
Dinesh Kaushik,src/vec/impls/mpi/makefile,0.71
Dinesh Kaushik,src/vec/interface/vector.c,3.37
Dinesh Kaushik,include/petscvec.h,0.96
Dinesh Kaushik,src/sles/ksp/impls/gmres/gmres.c,2.17
Dinesh Kaushik,docs/tex/manual/manual.tex,0.87
Dinesh Kaushik,src/snes/examples/tutorials/ex27.c,6.56
Dinesh Kaushik,docs/tex/manual/acknowl.tex,1.0
victor,src/docs/tex/manual/part2.tex,0.96
victor,include/petscerror.h,0.99
victor,src/mat/impls/shell/shell.c,0.87
victor,src/sys/error/err.c,1.03
victor,src/ksp/ksp/impls/cg/cg.c,1.96
victor,src/mat/impls/aij/mpi/mpiov.c,9.24
victor,src/docs/website/index.html,0.73
victor,src/mat/impls/rowbs/mpi/cholbs.c,1.77
bcordonn,src/docs/website/documentation/changes/2022.html,0.95
bcordonn,src/docs/website/documentation/changes/2024.html,0.95
bcordonn,src/docs/website/documentation/changes/2028.html,0.95
bcordonn,src/docs/website/documentation/changes/2029.html,0.95
bcordonn,src/docs/website/documentation/changes/21.html,0.95
bcordonn,src/docs/website/documentation/changes/212.html,0.95
bcordonn,src/docs/website/documentation/changes/213.html,0.95
bcordonn,src/docs/website/documentation/changes/220.html,0.95
bcordonn,src/docs/website/documentation/changes/221.html,0.95
bcordonn,src/docs/website/documentation/changes/230.html,0.95
bcordonn,src/docs/website/documentation/copyright.html,0.96
bcordonn,src/docs/website/documentation/index.html,0.96
bcordonn,src/docs/website/documentation/referencing.html,0.96
bcordonn,src/docs/website/documentation/troubleshooting.html,0.96
bcordonn,src/docs/website/documentation/tutorials/index.html,6.01
bcordonn,src/docs/website/index.html,0.97
bcordonn,src/sys/objects/init.c,0.91
bcordonn,src/ksp/ksp/examples/tutorials/makefile,1.94
bcordonn,src/sys/objects/pinit.c,0.82
bcordonn,zope/zope.conf,0.5
bcordonn,src/sys/objects/makefile,1.98
sdaitch,src/ksp/pc/impls/makefile,0.95
emppter,src/dm/mesh/sieve/Sieve.hh,1.0
emppter,src/dm/mesh/mesh.c,0.2
emppter,src/dm/mesh/examples/tutorials/ex6.c,2.0
Boyana Norris,conf/rules.shared.basic,1.0
Boyana Norris,src/tops/examples/cxx/ex4/server/cxx/Ex4_System_Impl.hxx,11.23
Boyana Norris,src/tops/makefile,0.92
Boyana Norris,python/PETSc/packages/ccafe.py,1.38
Boyana Norris,src/tops/examples/c++/ex1/Ex1.sidl,0.95
Boyana Norris,src/tops/examples/c++/ex2/Ex2.sidl,0.98
Boyana Norris,src/tops/examples/c++/ex2/makefile,0.99
Boyana Norris,src/tops/examples/c++/ex3/Ex3.sidl,0.98
Boyana Norris,src/tops/examples/c++/ex3/makefile,0.99
Boyana Norris,src/tops/examples/c++/ex4/Ex4.sidl,0.95
Boyana Norris,src/tops/examples/c++/ex4/makefile,0.99
Boyana Norris,src/tops/server/c++/TOPS_StructuredSolver_Impl.cc,4.39
Boyana Norris,src/tops/server/c++/TOPS_UnstructuredSolver_Impl.cc,6.41
Boyana Norris,python/PETSc/packages/babel.py,1.6
Boyana Norris,makefile,0.98
Boyana Norris,src/tops/examples/c++/ex4/ex4.sidl,0.92
Boyana Norris,src/tops/examples/c++/ex3/ex3.sidl,0.52
Boyana Norris,bmake/common/rules.shared.basic,0.97
Boyana Norris,src/tops/examples/c++/ex1/ex1.sidl,0.89
prbrune,src/dm/mesh/examples/tutorials/bratu.cxx,1.71
prbrune,src/dm/mesh/mesh.c,1.1
prbrune,src/dm/mesh/sieve/Hierarchy.hh,4.94
dalcinl,include/petscsnes.h,1.11
dalcinl,src/snes/impls/ls/ls.c,0.88
dalcinl,src/snes/impls/tr/tr.c,1.85
dalcinl,src/snes/interface/snesut.c,0.86
dalcinl,src/ksp/ksp/interface/itcreate.c,0.77
dalcinl,src/ksp/ksp/interface/itfunc.c,0.77
dalcinl,src/mat/interface/matrix.c,0.86
dalcinl,src/vec/vec/utils/vinv.c,4.67
dalcinl,include/petscvec.h,0.76
dalcinl,include/private/pcimpl.h,0.33
dalcinl,src/bilinear/interface/bilinear.c,0.69
dalcinl,src/docs/tex/manual/developers.tex,0.81
dalcinl,src/ksp/ksp/impls/bcgs/bcgs.c,0.53
dalcinl,src/ksp/ksp/impls/bcgsl/bcgsl.c,0.53
dalcinl,src/ksp/ksp/impls/bicg/bicg.c,0.53
dalcinl,src/ksp/ksp/impls/cg/cgctx.h,0.53
dalcinl,src/ksp/ksp/impls/cg/stcg/stcg.c,0.77
dalcinl,src/ksp/ksp/impls/cgs/cgs.c,0.53
dalcinl,src/ksp/ksp/impls/cheby/cheby.c,0.77
dalcinl,src/ksp/ksp/impls/cr/cr.c,0.53
dalcinl,src/ksp/ksp/impls/gmres/fgmres/fgmresp.h,0.53
dalcinl,src/ksp/ksp/impls/gmres/gmresp.h,0.77
dalcinl,src/ksp/ksp/impls/gmres/lgmres/lgmresp.h,0.72
dalcinl,src/ksp/ksp/impls/lcd/lcdctx.h,0.53
dalcinl,src/ksp/ksp/impls/lsqr/lsqr.c,0.53
dalcinl,src/ksp/ksp/impls/minres/minres.c,0.53
dalcinl,src/ksp/ksp/impls/preonly/preonly.c,0.53
dalcinl,src/ksp/ksp/impls/qcg/qcg.c,0.77
dalcinl,src/ksp/ksp/impls/rich/rich.c,0.77
dalcinl,src/ksp/ksp/impls/rich/richscale.c,0.77
dalcinl,src/ksp/ksp/impls/symmlq/symmlq.c,0.53
dalcinl,src/ksp/ksp/impls/tcqmr/tcqmr.c,0.53
dalcinl,src/ksp/ksp/impls/tfqmr/tfqmr.c,0.53
dalcinl,src/ksp/ksp/interface/dlregisksp.c,0.53
dalcinl,src/ksp/ksp/interface/eige.c,0.77
dalcinl,src/ksp/ksp/interface/iguess.c,0.77
dalcinl,src/ksp/ksp/interface/itcl.c,0.77
dalcinl,src/ksp/ksp/interface/iterativ.c,0.77
dalcinl,src/ksp/ksp/interface/itregis.c,0.77
dalcinl,src/ksp/ksp/interface/itres.c,0.77
dalcinl,src/ksp/ksp/interface/xmon.c,0.77
dalcinl,src/ksp/ksp/makefile,0.92
dalcinl,src/ksp/pc/impls/bjacobi/bjacobi.c,0.68
dalcinl,src/ksp/pc/impls/factor/ilu/ilu.c,0.68
dalcinl,src/ksp/pc/impls/redundant/redundant.c,0.86
dalcinl,src/mat/color/color.c,0.68
dalcinl,src/mat/impls/adic/matadic.c,0.68
dalcinl,src/mat/impls/adj/mpi/mpiadj.h,0.68
dalcinl,src/mat/impls/aij/aij/aijtype.c,0.68
dalcinl,src/mat/impls/aij/seq/aij.h,0.68
Richard Katz,src/dm/da/examples/tutorials/makefile,0.93
Richard Katz,src/sys/examples/tutorials/makefile,0.93
Richard Katz,src/ksp/ksp/interface/itcreate.c,2.47
Richard Katz,src/sys/src/viewer/impls/socket/matlab/closeport.c,0.69
Richard Katz,src/sys/src/viewer/impls/socket/matlab/launch.c,2.37
Richard Katz,src/sys/src/viewer/impls/socket/matlab/makefile,4.94
Richard Katz,src/sys/src/viewer/impls/socket/matlab/openport.c,1.57
Richard Katz,src/sys/src/viewer/impls/socket/matlab/readinvecs.c,5.31
Richard Katz,src/sys/src/viewer/impls/socket/matlab/receive.c,1.54
Richard Katz,src/sys/src/viewer/impls/socket/matlab/receivedense.c,3.31
Richard Katz,bin/adprocess.py,2.5
xht,bmake/common/rules,3.7
xht,src/dm/da/src/dalocal.c,0.17
xht,src/mat/impls/adic/nladic.c,1.91
xht,src/snes/examples/tutorials/ex19.c,3.91
xht,src/snes/utils/damgsnes.c,2.63
Kris Buschelman,python/PETSc/Configure.py,1.56
Kris Buschelman,python/PETSc/packages/MPI.py,0.95
Kris Buschelman,bmake/common/rules,1.0
Kris Buschelman,bmake/common/rules.shared.basic,8.88
Kris Buschelman,src/sys/src/dll/makefile,0.86
Kris Buschelman,src/sys/src/f90/f90_common.c,5.49
Kris Buschelman,src/sys/src/f90/f90_intel.c,1.95
Kris Buschelman,src/sys/src/f90/f90_intel8.c,1.95
Kris Buschelman,src/sys/src/f90/f90_win32.c,2.87
Kris Buschelman,src/sys/src/memory/mal.c,2.83
Kris Buschelman,src/sys/src/memory/mtr.c,7.25
Kris Buschelman,src/ksp/pc/impls/mg/mg.c,7.36
Kris Buschelman,include/petscmatlab.h,0.89
Kris Buschelman,include/petscts.h,7.2
Kris Buschelman,src/snes/impls/ls/ls.c,8.7
Kris Buschelman,src/snes/impls/ls/lsparams.c,1.94
Kris Buschelman,src/snes/impls/tr/tr.c,2.0
Kris Buschelman,src/snes/interface/snes.c,49.71
Kris Buschelman,src/snes/interface/snesj.c,0.97
Kris Buschelman,src/snes/interface/snesj2.c,0.97
Kris Buschelman,src/snes/interface/snesregi.c,1.79
Kris Buschelman,src/snes/interface/snesut.c,9.47
Kris Buschelman,src/snes/mf/mfregis.c,1.79
Kris Buschelman,src/snes/mf/snesmfjdef.c,1.82
Kris Buschelman,src/snes/mf/wp.c,4.6
Kris Buschelman,src/ts/impls/explicit/euler/euler.c,0.89
Kris Buschelman,src/ts/impls/explicit/rk/rk.c,2.75
Kris Buschelman,src/ts/impls/implicit/beuler/beuler.c,0.89
Kris Buschelman,src/ts/impls/implicit/cn/cn.c,0.89
Kris Buschelman,src/ts/impls/implicit/pvode/petscpvode.c,16.78
Kris Buschelman,src/ts/impls/pseudo/posindep.c,12.15
Kris Buschelman,src/ts/interface/dlregis.c,1.81
Kris Buschelman,src/ts/interface/ts.c,45.04
Kris Buschelman,src/ts/interface/tscreate.c,0.93
Kris Buschelman,src/ts/interface/tsfd.c,0.97
Kris Buschelman,src/ts/interface/tsreg.c,3.71
Kris Buschelman,include/petscmg.h,0.9
Kris Buschelman,src/ksp/ksp/impls/bcgs/bcgs.c,0.89
Kris Buschelman,src/ksp/ksp/impls/bcgsl/bcgsl.c,3.67
Kris Buschelman,src/ksp/ksp/impls/bicg/bicg.c,0.89
Kris Buschelman,src/ksp/ksp/impls/cg/cg.c,1.82
Kris Buschelman,src/ksp/ksp/impls/cg/cgtype.c,0.93
Kris Buschelman,src/ksp/ksp/impls/cgne/cgne.c,1.82
Kris Buschelman,src/ksp/ksp/impls/cgs/cgs.c,0.89
Kris Buschelman,src/ksp/ksp/impls/cheby/cheby.c,2.8
Kris Buschelman,src/ksp/ksp/impls/cr/cr.c,0.89
Kris Buschelman,src/ksp/ksp/impls/fgmres/fgmres.c,1.5
Kris Buschelman,src/ksp/ksp/impls/fgmres/modpcf.c,2.92
Kris Buschelman,src/ksp/ksp/impls/gmres/borthog.c,0.93
Kris Buschelman,src/ksp/ksp/impls/gmres/borthog2.c,1.62
jroman,bmake/common/variables,1.15
jroman,src/mat/partition/impls/makefile,0.58
victorle,src/vec/is/impls/general/general.c,3.0
victorle,src/dm/ao/interface/aodata.c,2.49
victorle,src/docs/website/documentation/changes/221.html,0.92
victorle,src/mat/examples/tutorials/makefile,3.0
victorle,src/ksp/examples/tutorials/makefile,1.6
victorle,src/ksp/ksp/impls/bcgsl/bcgsl.c,8.4
victorle,src/ksp/ksp/impls/makefile,0.97
victorle,src/vec/makefile,0.94
victorle,src/vec/pf/impls/constant/const.c,0.96
victorle,src/vec/pf/impls/matlab/cmatlab.c,0.96
victorle,src/vec/pf/impls/string/cstring.c,0.96
victorle,src/ksp/ksp/interface/itfunc.c,10.52
victorle,src/ksp/ksp/interface/iterativ.c,0.97
victorle,bmake/common/rules,0.89
victorle,src/ksp/pc/impls/makefile,0.97
victorle,src/mat/impls/dense/seq/dense.c,41.87
victorle,src/mat/impls/aij/seq/aij.c,1.0
victorle,src/mat/impls/aij/seq/aijfact.c,2.0
victorle,src/vec/impls/esi/ebvec1.c,0.87
victorle,src/vec/impls/mpi/pvec2.c,0.87
victorle,src/vec/examples/tests/makefile,3.54
victorle,src/sles/ksp/impls/makefile,0.97
victorle,src/vec/utils/comb.c,1.15
victorle,src/sys/src/objects/inherit.c,0.58
victorle,src/sles/ksp/impls/fgmres/fgmres.c,1.96
victorle,src/sles/ksp/impls/cgs/cgs.c,2.06
victorle,src/sles/ksp/impls/cr/cr.c,2.09
victorle,src/sles/ksp/impls/lsqr/lsqr.c,2.06
victorle,src/sles/ksp/impls/minres/minres.c,2.06
victorle,src/sles/ksp/impls/symmlq/symmlq.c,2.11
victorle,src/sles/ksp/impls/bicg/bicg.c,2.19
victorle,src/sles/pc/impls/cholesky/cholesky.c,2.23
victorle,src/sles/ksp/impls/bcgs/bcgs.c,2.06
victorle,src/sys/src/objects/makefile,1.89
victorle,src/mat/impls/sbaij/seq/sbaijfact.c,2.76
victorle,src/mat/impls/aij/mpi/mpiaij.c,1.0
victorle,src/sles/pc/impls/spai/src/ispai.c,3.67
victorle,src/mat/partition/impls/pmetis/pmetis.c,0.33
victorle,src/mat/partition/partition.c,1.52
victorle,src/mat/impls/sbaij/seq/sbaijfact2.c,0.94
kris,include/petscversion.h,0.8
orheinba,src/mat/impls/feti/feti.h,9.19
orheinba,src/sles/pc/impls/is/feti/examples/ex1.c,5.45
orheinba,src/sles/pc/impls/is/feti/fetipc.h,3.58
Administrator,include/petscpc.h,1.06
Administrator,src/mat/order/sorder.c,0.82
Administrator,src/sles/ksp/interface/itcreate.c,0.82
Administrator,src/sles/ksp/interface/itfunc.c,0.82
Administrator,src/sles/pc/impls/asm/asm.c,1.18
Administrator,src/sles/pc/impls/cholesky/cholesky.c,0.24
Administrator,src/sles/pc/impls/composite/composite.c,0.78
Administrator,src/sles/pc/impls/eisens/eisen.c,0.22
Administrator,src/sles/pc/impls/hypre/hyppilut.c,0.5
Administrator,src/sles/pc/impls/lu/lu.c,0.13
Administrator,src/sles/pc/impls/shell/shellpc.c,1.29
Administrator,src/sles/pc/impls/sor/sor.c,0.45
Administrator,src/snes/interface/snes.c,0.82
Administrator,src/snes/utils/damgsnes.c,0.82
Administrator,src/sys/src/draw/interface/drawreg.c,0.82
Administrator,src/sys/src/error/err.c,0.82
Administrator,src/sys/src/fileio/sysio.c,1.63
Administrator,src/sys/src/viewer/impls/binary/binv.c,0.82
William Gropp,src/sys/src/draw/impls/x/tone.c,0.67
William Gropp,src/sys/src/draw/impls/x/wmap.c,0.7
William Gropp,src/sys/src/draw/impls/x/frame.c,0.7
William Gropp,bmake/solaris/rules,0.67
Adam Oberman,src/contrib/src/burgers_vertex_based_q1/makefile,0.9
Ibrahima Ba,bmake/solaris/packages,1.56
Ibrahima Ba,include/petscerror.h,0.61
David Keyes,src/contrib/euler/resid_fp.F,5.28
David Keyes,src/contrib/euler/monitor.c,2.56
David Keyes,src/contrib/euler/rbuild_fp.F,3.7
